Mod:Item:MetaData, Localized Name
harvestcraft:mintcupcakeitem, 薄荷纸杯蛋糕
harvestcraft:coffeecupcakeitem, 咖啡纸杯蛋糕
harvestcraft:sprinklescupcakeitem, 彩糖粒纸杯蛋糕
harvestcraft:caramelcupcakeitem, 焦糖纸杯蛋糕
harvestcraft:cherryslushieitem, 樱桃浆
harvestcraft:pambitsboxitem, “潘”位音盒
harvestcraft:stuffedchilipeppersitem, 酿辣椒
harvestcraft:slimegummiesitem, 史莱姆软糖
harvestcraft:chocolatepuddingitem, 巧克力布丁
harvestcraft:bbqchickenpizzaitem, 烧烤鸡肉披萨饼
harvestcraft:quesadillaitem, 奶酪夹饼
harvestcraft:bibimbapitem, 石锅拌饭
harvestcraft:shrimpcocktailitem, 虾鸡尾酒
harvestcraft:nopalessaladitem, 诺帕莱斯沙拉
harvestcraft:meringueitem, 蛋白霜
harvestcraft:applesnowitem, 苹果霜
harvestcraft:bakedalaskaitem, 火焰雪山蛋糕
harvestcraft:berrymeringuenestitem, 浆果蛋白巢
harvestcraft:etonmessitem, 伊顿麦斯甜点
harvestcraft:meringuebombeitem, 水果甜点
harvestcraft:meringuebrownieitem, 蛋白霜布朗尼
harvestcraft:meringuecookieitem, 蛋白霜曲奇
harvestcraft:meringuerouladeitem, 蛋白霜瑞士卷
harvestcraft:merveilleuxitem, 比利时惊奇巧克力蛋糕
harvestcraft:bbqjackfruititem, 火烤菠萝蜜
harvestcraft:mushroomketchupomeletitem, 蘑菇酱煎蛋饼
harvestcraft:mushroomketchupitem, 蘑菇沙司
harvestcraft:lycheeteaitem, 荔枝红茶
harvestcraft:baconwrappedchiliitem, 辣椒培根卷
harvestcraft:seedenergygelitem, 种子能量胶
harvestcraft:chickencordonbleuitem, 蓝绶带法式鸡肉卷
harvestcraft:sundayhighteaitem, 假日傍晚茶
harvestcraft:cucumbersandwichitem, 黄瓜三明治
harvestcraft:dandelionsaladitem, 蒲公英沙拉
harvestcraft:peanutsoupitem, 花生酱汤
harvestcraft:vanillaconchasbreaditem, 香草墨西哥甜面包
harvestcraft:chocolatecoconutbaritem, 巧克力椰子条
harvestcraft:strawberrysouffleitem, 草莓舒芙蕾
harvestcraft:gyudonitem, 牛丼
harvestcraft:shrimptemperaitem, 炸虾天妇罗
harvestcraft:imagawayakiitem, 车轮饼
harvestcraft:mochicakeitem, 麻薯蛋糕
harvestcraft:mochidessertitem, 麻薯甜点
harvestcraft:taiyakiitem, 鲷鱼烧
harvestcraft:salmononigiriitem, 三文鱼饭团
harvestcraft:tunaonigiriitem, 金枪鱼饭团
harvestcraft:friedbolognasandwichitem, 油煎烟熏红肠三明治
harvestcraft:bolognasandwichitem, 烟熏红肠三明治
harvestcraft:ricepuddingitem, 大米布丁
harvestcraft:musubiitem, 夏威夷火腿饭团
harvestcraft:imitationcrabsticksitem, 蟹肉棒
harvestcraft:misopasteitem, 味噌
harvestcraft:dandelionteaitem, 蒲公英茶
harvestcraft:gravlaxitem, 盐渍三文鱼
harvestcraft:cheesedanishitem, 芝士丹麦酥
harvestcraft:schnitzelitem, 炸肉排
harvestcraft:bolognaitem, 烟熏红肠
harvestcraft:raspberrymilkshakeitem, 树莓奶昔
harvestcraft:pumpkinspicelatteitem, 南瓜风味拿铁
harvestcraft:rootbeerfloatitem, 雪顶沙士
harvestcraft:hotcocoaitem, 热可可饮料
harvestcraft:cinnamonbreaditem, 肉桂面包
harvestcraft:cornchipsitem, 玉米片
harvestcraft:marshmellowchicksitem, 小鸡棉花糖
harvestcraft:pizzasliceitem, 披萨片
harvestcraft:groundbeefitem, 牛肉馅
harvestcraft:groundchickenitem, 鸡肉馅
harvestcraft:groundduckitem, 鸭肉馅
harvestcraft:groundfishitem, 鱼肉馅
harvestcraft:groundmuttonitem, 羊肉馅
harvestcraft:groundporkitem, 猪肉馅
harvestcraft:groundrabbititem, 兔肉馅
harvestcraft:groundturkeyitem, 火鸡肉馅
harvestcraft:groundvenisonitem, 鹿肉馅
harvestcraft:rawtofeakitem, 生豆腐牛肉
harvestcraft:rawtofaconitem, 生豆腐培根
harvestcraft:rawtofeegitem, 生豆腐鸡蛋
harvestcraft:rawtofuttonitem, 生豆腐羊肉
harvestcraft:rawtofickenitem, 生豆腐鸡肉
harvestcraft:rawtofabbititem, 生豆腐兔肉
harvestcraft:rawtofurkeyitem, 生豆腐火鸡肉
harvestcraft:rawtofenisonitem, 生豆腐鹿肉
harvestcraft:rawtofuduckitem, 生豆腐鸭肉
harvestcraft:cookedtofeakitem, 熟豆腐牛排
harvestcraft:cookedtofaconitem, 熟豆腐培根
harvestcraft:cookedtofishitem, 熟豆腐鱼
harvestcraft:cookedtofeegitem, 熟豆腐鸡蛋
harvestcraft:cookedtofuttonitem, 熟豆腐羊肉
harvestcraft:cookedtofickenitem, 熟豆腐鸡肉
harvestcraft:cookedtofabbititem, 熟豆腐兔肉
harvestcraft:cookedtofurkeyitem, 熟豆腐火鸡肉
harvestcraft:cookedtofenisonitem, 熟豆腐鹿肉
harvestcraft:cookedtofuduckitem, 熟豆腐鸭肉
harvestcraft:carrotcakeitem, 胡萝卜蛋糕
harvestcraft:holidaycakeitem, 节日蛋糕
harvestcraft:pumpkincheesecakeitem, 南瓜奶酪蛋糕
harvestcraft:pavlovaitem, 巴甫洛娃蛋糕
harvestcraft:lamingtonitem, 拉明顿蛋糕
harvestcraft:cheesecakeitem, 奶酪蛋糕
harvestcraft:cherrycheesecakeitem, 樱桃奶酪蛋糕
harvestcraft:pineappleupsidedowncakeitem, 菠萝翻转蛋糕
harvestcraft:chocolatesprinklecakeitem, 彩色巧克力蛋糕
harvestcraft:redvelvetcakeitem, 红丝绒蛋糕
harvestcraft:baconcheeseburgeritem, 培根芝士堡
harvestcraft:deluxecheeseburgeritem, 豪华芝士堡
harvestcraft:beansontoastitem, 茄汁豆吐司
harvestcraft:meatpieitem, 肉馅饼
harvestcraft:chikorollitem, 澳式春卷
harvestcraft:spinachpieitem, 菠菜派
harvestcraft:coleslawburgeritem, 包菜汉堡
harvestcraft:hotandsoursoupitem, 酸辣汤
harvestcraft:patreonpieitem, “给个赞助呗”派
harvestcraft:chilidogitem, 辣椒热狗
harvestcraft:tunafishsandwichitem, 金枪鱼三明治
harvestcraft:clamchowderitem, 蛤肉杂烩
harvestcraft:breakfastburritoitem, 晨光卷饼
harvestcraft:chipsandsalsaitem, 莎莎酱玉米片
harvestcraft:crawfishetoufeeitem, 龙虾汤
harvestcraft:saucedlambkebabitem, 酱碳烤羊肉
harvestcraft:cantonesenoodlesitem, 粤面
harvestcraft:dangoitem, 団子
harvestcraft:takoyakiitem, 章鱼烧
harvestcraft:groiledcheesesandwichitem, 烤奶酪三明治
harvestcraft:cheesesteakitem, 奶酪牛排
harvestcraft:swedishmeatballsitem, 瑞典肉丸
harvestcraft:buttertartitem, 黄油挞
harvestcraft:battenbergitem, 巴藤伯格棋格蛋糕
harvestcraft:slawdogitem, 卷心菜热狗
harvestcraft:rivermudcakeitem, 密西西比泥土蛋糕
harvestcraft:fruitcakeitem, 水果蛋糕
harvestcraft:springfieldcashewchickenitem, 斯普林菲尔德腰果鸡丁
harvestcraft:enchiladaitem, 玉米卷饼
harvestcraft:pizzaitem, 披萨
harvestcraft:onionsoupitem, 洋葱汤
harvestcraft:baconmushroomburgeritem, 培根蘑菇汉堡
harvestcraft:toadintheholeitem, 约克郡布丁配香肠
harvestcraft:homestylelunchitem, 家常便餐
harvestcraft:montecristosandwichitem, 基督山三明治
harvestcraft:mobsoupitem, 怪物汤
harvestcraft:randomtacoitem, 随心塔可卷
harvestcraft:hamsweetpicklesandwichitem, 火腿甜三明治
harvestcraft:toastedwesternitem, 西式烤吐司
harvestcraft:eggsbenedictitem, 班尼迪克蛋
harvestcraft:glisteningsaladitem, 闪闪发光的沙拉
harvestcraft:meatloafsandwichitem, 肉饼三明治
harvestcraft:mashedpotatoeschickenbiscuititem, 土豆泥和鸡肉烤软饼
harvestcraft:cassouletitem, 法式豆焖肉
harvestcraft:bratwurstitem, 德式油煎香肠
harvestcraft:chickenbiscuititem, 鸡肉烤软饼
harvestcraft:epicbltitem, 史诗火腿
harvestcraft:kohlundpinkelitem, 香肠配甘蓝
harvestcraft:beetburgeritem, 甜菜汉堡
harvestcraft:anchovypepperonipizzaitem, 鳀鱼香肠披萨
harvestcraft:spaghettidinneritem, 意大利面便餐
harvestcraft:gumboitem, 秋葵浓汤
harvestcraft:jambalayaitem, 什锦菜
harvestcraft:supremepizzaitem, 至尊披萨
harvestcraft:bbqplatteritem, BBQ套餐
harvestcraft:chickenandwafflesitem, 鸡肉华夫饼
harvestcraft:gourmetporkburgeritem, 美味猪肉汉堡
harvestcraft:bbqchickenbiscuititem, BBQ鸡肉烤软饼
harvestcraft:delightedmealitem, 开心乐园餐
harvestcraft:heartybreakfastitem, 爱心早餐
harvestcraft:mcpamitem, 潘氏巨无霸
harvestcraft:deluxenachoesitem, 玉米盛宴
harvestcraft:gourmetmuttonburgeritem, 美味羊肉汉堡
harvestcraft:netherstartoastitem, 下界之星吐司
harvestcraft:paradiseburgeritem, 天堂汉堡
harvestcraft:chimichangaitem, 香辣馅炸玉米饼
harvestcraft:salisburysteakitem, 索尔斯伯利牛肉饼
harvestcraft:ploughmanslunchitem, 农夫午餐
harvestcraft:cornedbeefhashitem, 咸牛肉马铃薯泥
harvestcraft:bentoboxitem, 便当
harvestcraft:friedfeastitem, 全家桶
harvestcraft:timpanoitem, 意大利馅饼
harvestcraft:deluxechickencurryitem, 豪华咖喱鸡
harvestcraft:weekendpicnicitem, 野炊便餐
harvestcraft:gourmetbeefburgeritem, 美味牛肉汉堡
harvestcraft:southernstylebreakfastitem, 南方风味便餐
harvestcraft:meatfeastpizzaitem, 肉宴披萨
harvestcraft:thankfuldinneritem, 感恩节便餐
harvestcraft:koreandinneritem, 韩式便餐
harvestcraft:gourmetvenisonburgeritem, 美味鹿肉汉堡
harvestcraft:minerstewitem, 矿物炖菜
harvestcraft:cornedbeefbreakfastitem, 咸牛肉便餐
harvestcraft:queenbeeitem, 蜂后
harvestcraft:grubitem, 蜜蜂幼虫
harvestcraft:cookedgrubitem, 烤蜜蜂幼虫
harvestcraft:honeycombitem, 蜜脾
harvestcraft:honeyitem, 蜂蜜
harvestcraft:waxcombitem, 蜂蜡巢础
harvestcraft:royaljellyitem, 蜂王浆
harvestcraft:beeswaxitem, 蜂蜡
harvestcraft:fruitbaititem, 水果诱饵
harvestcraft:grainbaititem, 谷物诱饵
harvestcraft:veggiebaititem, 蔬菜诱饵
harvestcraft:fishtrapbaititem, 鱼饵
harvestcraft:cuttingboarditem, 刀砧板
harvestcraft:potitem, 锅
harvestcraft:skilletitem, 平底锅
harvestcraft:saucepanitem, 深平底锅
harvestcraft:bakewareitem, 烤盘
harvestcraft:mortarandpestleitem, 研钵和研杵
harvestcraft:mixingbowlitem, 搅拌钵
harvestcraft:juiceritem, 榨汁机
harvestcraft:anchovyrawitem, 生鳀鱼
harvestcraft:bassrawitem, 生鲈鱼
harvestcraft:carprawitem, 生鲤鱼
harvestcraft:catfishrawitem, 生鲶鱼
harvestcraft:charrrawitem, 生嘉鱼
harvestcraft:clamrawitem, 生蛤蜊
harvestcraft:crabrawitem, 生螃蟹
harvestcraft:crayfishrawitem, 生龙虾
harvestcraft:eelrawitem, 生鳗鱼
harvestcraft:frograwitem, 生青蛙
harvestcraft:grouperrawitem, 生石斑鱼
harvestcraft:herringrawitem, 生青鱼
harvestcraft:jellyfishrawitem, 生海蜇
harvestcraft:mudfishrawitem, 生泥鱼
harvestcraft:octopusrawitem, 生章鱼
harvestcraft:perchrawitem, 生鲈鱼
harvestcraft:scalloprawitem, 生扇贝
harvestcraft:shrimprawitem, 生虾
harvestcraft:snailrawitem, 生蜗牛
harvestcraft:snapperrawitem, 生鲷鱼
harvestcraft:tilapiarawitem, 生罗非鱼
harvestcraft:troutrawitem, 生鲑鱼
harvestcraft:tunarawitem, 生金枪鱼
harvestcraft:turtlerawitem, 生海龟
harvestcraft:walleyerawitem, 生大眼狮鲈鱼
harvestcraft:greenheartfishitem, 绿心鱼
harvestcraft:sardinerawitem, 生沙丁鱼
harvestcraft:musselrawitem, 生贻贝
harvestcraft:rawtofishitem, 生豆腐鱼
harvestcraft:oysterrawitem, 生蚝
harvestcraft:hardenedleatheritem, 硬皮
harvestcraft:hardenedleatherhelmitem, 硬皮头盔
harvestcraft:hardenedleatherchestitem, 硬皮胸甲
harvestcraft:hardenedleatherleggingsitem, 硬皮裤
harvestcraft:hardenedleatherbootsitem, 硬皮靴
harvestcraft:harvestpumpkinitem, 南瓜
minecraft:cod, 生鱼
minecraft:cooked_cod, 熟鱼
minecraft:salmon, 生鲑鱼
minecraft:cooked_salmon, 熟鲑鱼
minecraft:clownfish, 小丑鱼
minecraft:pufferfish, 河豚
mekeng:gas_interface, ME气体接口
mekeng:dummy_gas, 虚拟气体
mekeng:gas_core_1k, §61k§r-ME气体存储组件
mekeng:gas_core_4k, §e4k§r-ME气体存储组件
mekeng:gas_core_16k, §a16k§r-ME气体存储组件
mekeng:gas_core_64k, §b64k§r-ME气体存储组件
mekeng:gas_cell_1k, §61k§r-ME气体存储元件
mekeng:gas_cell_4k, §e4k§r-ME气体存储元件
mekeng:gas_cell_16k, §a16k§r-ME气体存储元件
mekeng:gas_cell_64k, §b64k§r-ME气体存储元件
mekeng:portable_gas_cell, 便携式气体存储元件
mekeng:gas_terminal, ME气体终端
mekeng:gas_import_bus, ME气体输入总线
mekeng:gas_export_bus, ME气体输出总线
mekeng:gas_interface_part, ME气体接口
mekeng:gas_storage_bus, ME气体存储总线
mekeng:gas_level_emitter, ME气体标准发信器
mekeng:gas_interface_terminal, 气体接口配置终端
mekeng:wireless_gas_terminal, 无线气体终端
mekeng:gas_p2p, P2P通道 - 气体
mekeng:gas_storage_monitor, ME Gas Storage Monitor
mekeng:gas_conversion_monitor, ME Gas Conversion Monitor
mekores:mekanismore:0, 铀晶体
mekores:mekanismore:1, 铀碎片
mekores:mekanismore:2, 铀碎块
mekores:mekanismore:3, 污浊的铀粉
mekores:mekanismore:4, 铀粉
mekores:mekanismore:5, 黄铀晶体
mekores:mekanismore:6, 黄铀碎片
mekores:mekanismore:7, 黄铀碎块
mekores:mekanismore:8, 污浊的黄铀粉
mekores:mekanismore:9, 黄铀粉
mekores:mekanismore:10, 镍晶体
mekores:mekanismore:11, 镍碎片
mekores:mekanismore:12, 镍碎块
mekores:mekanismore:13, 污浊的镍粉
mekores:mekanismore:14, 镍粉
mekores:mekanismore:15, 铂晶体
mekores:mekanismore:16, 铂碎片
mekores:mekanismore:17, 铂碎块
mekores:mekanismore:18, 污浊的铂粉
mekores:mekanismore:19, 铂粉
mekores:mekanismore:20, 铱晶体
mekores:mekanismore:21, 铱碎片
mekores:mekanismore:22, 铱碎块
mekores:mekanismore:23, 污浊的铱粉
mekores:mekanismore:24, 铱粉
mekores:mekanismore:25, 秘银晶体
mekores:mekanismore:26, 秘银碎片
mekores:mekanismore:27, 秘银碎块
mekores:mekanismore:28, 污浊的秘银粉
mekores:mekanismore:29, 秘银粉
mekores:mekanismore:30, 铝晶体
mekores:mekanismore:31, 铝碎片
mekores:mekanismore:32, 铝碎块
mekores:mekanismore:33, 污浊的铝粉
mekores:mekanismore:34, 铝粉
mekores:mekanismore:35, 钴晶体
mekores:mekanismore:36, 钴碎片
mekores:mekanismore:37, 钴碎块
mekores:mekanismore:38, 污浊的钴粉
mekores:mekanismore:39, 钴粉
mekores:mekanismore:40, 阿迪特晶体
mekores:mekanismore:41, 阿迪特碎片
mekores:mekanismore:42, 阿迪特碎块
mekores:mekanismore:43, 污浊的阿迪特粉
mekores:mekanismore:44, 阿迪特粉
mekores:mekanismore:45, 星辉晶体
mekores:mekanismore:46, 星辉碎片
mekores:mekanismore:47, 星辉碎块
mekores:mekanismore:48, 污浊的星辉粉
mekores:mekanismore:49, 星辉粉
mekores:mekanismore:50, 龙晶体
mekores:mekanismore:51, 龙碎片
mekores:mekanismore:52, 龙碎块
mekores:mekanismore:53, 污浊的龙粉
mekores:mekanismore:54, 龙粉
mekores:mekanismore:55, 铍晶体
mekores:mekanismore:56, 铍碎片
mekores:mekanismore:57, 铍碎块
mekores:mekanismore:58, 污浊的铍粉
mekores:mekanismore:59, 铍粉
mekores:mekanismore:60, 硼晶体
mekores:mekanismore:61, 硼碎片
mekores:mekanismore:62, 硼碎块
mekores:mekanismore:63, 污浊的硼粉
mekores:mekanismore:64, 硼粉
mekores:mekanismore:65, 锂晶体
mekores:mekanismore:66, 锂碎片
mekores:mekanismore:67, 锂碎块
mekores:mekanismore:68, 污浊的锂粉
mekores:mekanismore:69, 锂粉
mekores:mekanismore:70, 镁晶体
mekores:mekanismore:71, 镁碎片
mekores:mekanismore:72, 镁碎块
mekores:mekanismore:73, 污浊的镁粉
mekores:mekanismore:74, 镁粉
mekores:mekanismore:75, 钍晶体
mekores:mekanismore:76, 钍碎片
mekores:mekanismore:77, 钍碎块
mekores:mekanismore:78, 污浊的钍粉
mekores:mekanismore:79, 钍粉
mekores:mekanismore:80, 锆晶体
mekores:mekanismore:81, 锆碎片
mekores:mekanismore:82, 锆碎块
mekores:mekanismore:83, 污浊的锆粉
mekores:mekanismore:84, 锆粉
mekores:mekanismore:85, 钛晶体
mekores:mekanismore:86, 钛碎片
mekores:mekanismore:87, 钛碎块
mekores:mekanismore:88, 污浊的钛粉
mekores:mekanismore:89, 钛粉
mekores:mekanismore:90, 戴斯晶体
mekores:mekanismore:91, 戴斯碎片
mekores:mekanismore:92, 戴斯碎块
mekores:mekanismore:93, 污浊的戴斯粉
mekores:mekanismore:94, 戴斯粉
mekores:mekanismore:95, 碳晶体
mekores:mekanismore:96, 碳碎片
mekores:mekanismore:97, 碳碎块
mekores:mekanismore:98, 污浊的碳粉
mekores:mekanismore:99, 碳粉
mekores:mekanismore:100, 黑铁晶体
mekores:mekanismore:101, 黑铁碎片
mekores:mekanismore:102, 黑铁碎块
mekores:mekanismore:103, 污浊的黑铁粉
mekores:mekanismore:104, 黑铁粉
mekores:mekanismore:105, 钨晶体
mekores:mekanismore:106, 钨碎片
mekores:mekanismore:107, 钨碎块
mekores:mekanismore:108, 污浊的钨粉
mekores:mekanismore:109, 钨粉
mekores:mekanismore:110, 锌晶体
mekores:mekanismore:111, 锌碎片
mekores:mekanismore:112, 锌碎块
mekores:mekanismore:113, 污浊的锌粉
mekores:mekanismore:114, 锌粉
mekores:mekanismore:115, 汞晶体
mekores:mekanismore:116, 汞碎片
mekores:mekanismore:117, 汞碎块
mekores:mekanismore:118, 污浊的汞粉
mekores:mekanismore:119, 汞粉
mekores:mekanismore:120, 钯晶体
mekores:mekanismore:121, 钯碎片
mekores:mekanismore:122, 钯碎块
mekores:mekanismore:123, 污浊的钯粉
mekores:mekanismore:124, 钯粉
mekores:mekanismore:125, 双锂晶体
mekores:mekanismore:126, 双锂碎片
mekores:mekanismore:127, 双锂碎块
mekores:mekanismore:128, 污浊的双锂粉
mekores:mekanismore:129, 双锂粉
mekores:mekanismore:130, 精金晶体
mekores:mekanismore:131, 精金碎片
mekores:mekanismore:132, 精金碎块
mekores:mekanismore:133, 污浊的精金粉
mekores:mekanismore:134, 精金粉
mekores:mekanismore:135, 神秘蓝金晶体
mekores:mekanismore:136, 神秘蓝金碎片
mekores:mekanismore:137, 神秘蓝金碎块
mekores:mekanismore:138, 污浊的神秘蓝金粉
mekores:mekanismore:139, 神秘蓝金粉
mekores:mekanismore:140, 星银晶体
mekores:mekanismore:141, 星银碎片
mekores:mekanismore:142, 星银碎块
mekores:mekanismore:143, 污浊的星银粉
mekores:mekanismore:144, 星银粉
mekores:mekanismore:145, 金钻晶体
mekores:mekanismore:146, 金钻碎片
mekores:mekanismore:147, 金钻碎块
mekores:mekanismore:148, 污浊的金钻粉
mekores:mekanismore:149, 金钻粉
mekores:mekanismore:150, 耀金晶体
mekores:mekanismore:151, 耀金碎片
mekores:mekanismore:152, 耀金碎块
mekores:mekanismore:153, 污浊的耀金粉
mekores:mekanismore:154, 耀金粉
mekores:mekanismore:155, 暗影秘银晶体
mekores:mekanismore:156, 暗影秘银碎片
mekores:mekanismore:157, 暗影秘银碎块
mekores:mekanismore:158, 污浊的暗影秘银粉
mekores:mekanismore:159, 暗影秘银粉
mekores:mekanismore:160, 深铁晶体
mekores:mekanismore:161, 深铁碎片
mekores:mekanismore:162, 深铁碎块
mekores:mekanismore:163, 污浊的深铁粉
mekores:mekanismore:164, 深铁粉
mekores:mekanismore:165, 虚空石晶体
mekores:mekanismore:166, 虚空石碎片
mekores:mekanismore:167, 虚空石碎块
mekores:mekanismore:168, 污浊的虚空石粉
mekores:mekanismore:169, 虚空石粉
mekores:mekanismore:170, 伊格内休斯晶体
mekores:mekanismore:171, 伊格内休斯碎片
mekores:mekanismore:172, 伊格内休斯碎块
mekores:mekanismore:173, 污浊的伊格内休斯粉
mekores:mekanismore:174, 伊格内休斯粉
mekores:mekanismore:175, 魔金晶体
mekores:mekanismore:176, 魔金碎片
mekores:mekanismore:177, 魔金碎块
mekores:mekanismore:178, 污浊的魔金粉
mekores:mekanismore:179, 魔金粉
mekores:mekanismore:180, 幽冥魂石晶体
mekores:mekanismore:181, 幽冥魂石碎片
mekores:mekanismore:182, 幽冥魂石碎块
mekores:mekanismore:183, 污浊的幽冥魂石粉
mekores:mekanismore:184, 幽冥魂石粉
mekores:mekanismore:185, 利莫利亚晶体
mekores:mekanismore:186, 利莫利亚碎片
mekores:mekanismore:187, 利莫利亚碎块
mekores:mekanismore:188, 污浊的利莫利亚粉
mekores:mekanismore:189, 利莫利亚粉
mekores:mekanismore:190, 锰晶体
mekores:mekanismore:191, 锰碎片
mekores:mekanismore:192, 锰碎块
mekores:mekanismore:193, 污浊的锰粉
mekores:mekanismore:194, 锰粉
mekores:mekanismore:195, 龙魂石晶体
mekores:mekanismore:196, 龙魂石碎片
mekores:mekanismore:197, 龙魂石碎块
mekores:mekanismore:198, 污浊的龙魂石粉
mekores:mekanismore:199, 龙魂石粉
mekores:mekanismore:200, 溶火金晶体
mekores:mekanismore:201, 溶火金碎片
mekores:mekanismore:202, 溶火金碎块
mekores:mekanismore:203, 污浊的溶火金粉
mekores:mekanismore:204, 溶火金粉
mekores:mekanismore:205, 奥钢晶体
mekores:mekanismore:206, 奥钢碎片
mekores:mekanismore:207, 奥钢碎块
mekores:mekanismore:208, 污浊的奥钢粉
mekores:mekanismore:209, 奥钢粉
mekores:mekanismore:210, 地晶晶体
mekores:mekanismore:211, 地晶碎片
mekores:mekanismore:212, 地晶碎块
mekores:mekanismore:213, 污浊的地晶粉
mekores:mekanismore:214, 地晶粉
mekores:mekanismore:215, 钷晶体
mekores:mekanismore:216, 钷碎片
mekores:mekanismore:217, 钷碎块
mekores:mekanismore:218, 污浊的钷粉
mekores:mekanismore:219, 钷粉
mekores:mekanismore:220, 褐铜晶体
